Record ID,Title,Subject,Institution,Journal,Publisher,Country,Author,URLS,ArticleType,RetractionDate,RetractionDOI,RetractionPubMedID,OriginalPaperDate,OriginalPaperDOI,OriginalPaperPubMedID,RetractionNature,Reason,Paywalled,Notes,Unnamed: 20,PubMed_ID,Study_Design,Funding_Info,Funding_Info_cleaned,Individual_NIH_Grant_Costs,Total_NIH_Funding_Cost
4126.0,"No pain, no gain: the conditions under which upward comparisons lead to better performance",(SOC) Psychology;,"Graduate School of Business Behavioral Research, Stanford University;Tilburg Institute for Behavioral Economics Research, Tilburg University, Tilburg",Journal of Personality and Social Psychology,American Psychological Association (APA),Netherlands;United States,Camille S Johnson;Diederik A Stapel,http://retractionwatch.com/2012/08/21/and-then-there-were-20-diederik-stapel-retraction-count-keeps-growing/,Research Article;,9/1/2012 0:00,10.1037/a0029731,22905772.0,6/1/2007 0:00,10.1037/0022-3514.92.6.1051,17547488.0,Retraction,Falsification/Fabrication of Data;Investigation by Company/Institution;Misconduct - Official Investigation(s) and/or Finding(s);Misconduct by Author;,No,,,17547488,"Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't; Retracted Publication",NIMH NIH HHS (F31 MH64238-01); NIMH NIH HHS (T32 MH19728),MH064238; MH019728,105593.00; 2598376.00,2703969.0
4124.0,Visual perspective influences the use of metacognitive information in temporal comparisons,(SOC) Psychology;,"Department of Organization and Management, San Jose State University;Rotterdam School of Management, Erasmus University, Rotterdam;Graduate School of Business, Stanford University",Journal of Personality and Social Psychology,American Psychological Association (APA),Netherlands;United States,Camille S Johnson;Dirk Smeesters;S Christian Wheeler,http://retractionwatch.com/2012/10/02/retraction-appears-for-paper-by-social-psychologist-dirk-smeesters/,Research Article;,10/1/2012 0:00,10.1037/a0030145,23002957.0,1/1/2012 0:00,10.1037/a0026106,22059849.0,Retraction,Falsification/Fabrication of Data;Investigation by Company/Institution;Misconduct - Official Investigation(s) and/or Finding(s);Misconduct by Author;Results Not Reproducible;,No,,,22059849,Comparative Study; Journal Article; Retracted Publication,,,,0.0
4123.0,Less pain and more to gain: why high-status group members blame their failure on discrimination,(SOC) Psychology;,"Department of Psychology, Harvard University, Cambridge, Massachusetts 02138, USA",Journal of Personality and Social Psychology,American Psychological Association (APA),United States,Karen M Ruggiero;David M Marx,,Research Article;,8/1/2001 0:00,10.1037/0022-3514.81.2.178,11838503.0,10/1/1999 0:00,10.1037/0022-3514.77.4.774,10531671.0,Retraction,Error in Data;Falsification/Fabrication of Data;Investigation by ORI;Misconduct - Official Investigation(s) and/or Finding(s);Misconduct by Author;,No,see also: https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4259623/; K aren Ruggiero has ORI finding of misconduct;,,10531671,"Comparative Study; Journal Article; Research Support, Non-U.S. Gov't; Research Support, U.S. Gov't, P.H.S.; Retracted Publication",NIMH NIH HHS (1R03MH58586-01),MH058586,38707.00,38707.0
4122.0,Guidelines: In-office use of conscious sedation in periodontics,(HSC) Medicine - Anesthesia/Anaesthesia;(HSC) Medicine - Dentistry;,"Committee on Research, Science and Therapy, the American Academy of Periodontology",Journal of Periodontology,Wiley,United States,"the American Academy of Periodontology Committee on Research, Science and Therapy",,Guideline;,4/1/2013 0:00,10.1902/jop.2013.134003,23537180.0,7/1/2001 0:00,10.1902/jop.2001.72.7.968,11495148.0,Retraction,Notice - Limited or No Information;,Yes,,,11495148,Guideline; Journal Article; Practice Guideline; Retracted Publication,,,,0.0
4121.0,The use of conscious sedation by periodontists,(HSC) Medicine - Anesthesia/Anaesthesia;(HSC) Medicine - Dentistry;,"Task Force on State and Regional Periodontal Matters, American Academy of Periodontology",Journal of Periodontology,Wiley,United States,Task Force on State and Regional Periodontal Matte,,Guideline;,4/1/2013 0:00,10.1902/jop.2013.134002,23537179.0,6/1/2003 0:00,10.1902/jop.2003.74.6.934,12887008.0,Retraction,Notice - Limited or No Information;Removed;,Yes,,,12887008,Guideline; Journal Article; Practice Guideline; Retracted Publication,,,,0.0
4120.0,Issues and Early Evidence for the Economic Evaluation of the Effects of Periodontal Therapy on Pregnancy Outcomes,(B/T) Business - Economics;(HSC) Medicine - Dentistry;(HSC) Medicine - Obstetrics/Gynecology;(HSC) Public Health and Safety;,"Department of Pediatric Dentistry and Pediatrics, Schools of Dentistry and Medicine, University of North Carolina at Chapel Hill, Chapel Hill, NC, USA; Department of Health Policy and Administration, School of Public Health, University of North Carolina at Chapel Hill, NC, USA",Journal of Periodontology,Wiley,United States,Rocio Quinonez;Sally C Stearns,,Clinical Study;,5/1/2008 0:00,10.1902/jop.2008.085002,18454652.0,2/1/2008 0:00,10.1902/jop.2008.070286,18251634.0,Retraction,Error in Data;Error in Results and/or Conclusions;Results Not Reproducible;,Yes,,,18251634,Journal Article; Retracted Publication,,,,0.0
4119.0,"Current understanding of the role of microscopic monitoring, baking soda, and hydrogen peroxide in the treatment of periodontal disease",(HSC) Medicine - Dentistry;,"Committee on Research, Science and Therapy, The American Academy of Periodontology",Journal of Periodontology,Wiley,United States,Unavailable Unavailable,,Review Article;,7/1/2005 0:00,10.1902/jop.2005.76.7.1223,16018769.0,8/1/1998 0:00,unavailable,9736380.0,Retraction,Notice - Unable to Access via current resources;,Yes,,,9736380,Journal Article; Retracted Publication,,,,0.0
4113.0,MHC diversity and differential exposure topathogens in kestrels (Aves: Falconidae),(BLS) Biology - Molecular;(BLS) Genetics;(BLS) Parasitology;(BLS) Zoology;(ENV) Ecology;(HSC) Veterinary Science;,"Estación Biológica de Doñana (CSIC), Pabellón de Perú, Avenida Maria Luisa sin número, 41013, Sevilla, Spain ; Departamento de Ecología Evolutiva, Museo de Ciencias Naturales (CSIC) José Gutiérrez Abascal 2, 28006, Madrid, Spain ; GIR diagnostics, Calle de la Ontanilla, 2, Torrelaguna, 28180, Madrid, Spain ; Department of Organismic and Evolutionary Biology, Harvard University, Cambridge, MA 02138, USA",Molecular Ecology,Wiley-Blackwell,Spain;United States,Miguesl Alcaide;Jesus A Lemus;Guillermo Blaco;Jose L Tella;David Serrano;Juan J Negro;Airam Rodríguez;Marino García-Montijano,http://retractionwatch.com/category/by-author/jesus-angel-lemus/;http://retractionwatch.com/2013/01/28/retraction-seven-appears-for-jesus-lemus/,Research Article;,1/15/2013 0:00,10.1111/mec.12134,23479779.0,1/14/2010 0:00,10.1111/j.1365-294X.2009.04507.x,20074317.0,Retraction,Ethical Violations by Author;Investigation by Company/Institution;Unreliable Data;,No,,,20074317,"Journal Article; Research Support, Non-U.S. Gov't; Retracted Publication",,,,0.0
4106.0,"Negation, questions, and structure building in a homesign system",(BLS) Neuroscience;(SOC) Linguistics;,"University of Texas Health Science Center Houston, School of Biomedical Informatics, Center for Cognitive Informatics and Decision Making, 7000 Fannin Suite, 600 Houston, Tx 77030, United States University of Chicago, Department of Linguistics, 1010 E. 59th St.Chicago, IL 60637, United States University of Chicago, Departments of Psychology and Human Development, 5730 S. Woodlawn Ave. Chicago, IL 60637, United States",Cognition,Elsevier,United States,Amy Franklin;Anastasia Giannakidou;Susan Goldin-Meadow,,Research Article;,12/14/2010 0:00,10.1016/j.cognition.2010.12.003,21093854.0,11/19/2010 0:00,10.1016/j.cognition.2010.08.017,23630971.0,Retraction,Error by Journal/Publisher;Retract and Replace;,No,,,23630971,"Case Reports; Journal Article; Research Support, N.I.H., Extramural",NIDCD NIH HHS (R01 DC000491); NIDCD NIH HHS (R01DC00491),DC000491,8095371.00,8095371.0
4105.0,Rule learning by cotton-top tamarins,(BLS) Neuroscience;(SOC) Linguistics;,"Department of Psychology and Program in Neurosciences, Harvard University, Cambridge, MA 02138, USA Department of Brain and Cognitive Sciences, Meliora Hall – River Campus, University of Rochester, Rochester, NY 14627, USA Department of Psychology, New York University, New York, NY 10003, USA",Cognition,Elsevier,United States,Marc D Hauser;Daniel Weiss;Gary Marcus,http://retractionwatch.com/2010/08/10/monkey-business-2002-cognition-paper-retracted-as-prominent-psychologist-marc-hauser-takes-leave-from-harvard/;http://retractionwatch.com/category/by-author/marc-hauser-retractions/,Research Article;,9/1/2010 0:00,10.1016/j.cognition.2010.08.013,20839386.0,8/28/2002 0:00,10.1016/S0010-0277(02)00139-7,12208654.0,Retraction,Falsification/Fabrication of Data;Investigation by Company/Institution;Investigation by ORI;Misconduct - Official Investigation(s) and/or Finding(s);,No,,,12208654,"Comparative Study; Journal Article; Research Support, Non-U.S. Gov't; Research Support, U.S. Gov't, Non-P.H.S.; Research Support, U.S. Gov't, P.H.S.; Retracted Publication",NCRR NIH HHS (P51RR00168-37),RR000168,5385821778.00,5385821778.0
4104.0,Putting motor resonance in perspective,(BLS) Neuroscience;(SOC) Psychology;,"Department of Psychology, Jordan Hall, Building 01-420, Stanford University, Stanford, CA 94305, USA",Cognition,Elsevier,United States,Sandra C Lozano;Bridgette Martin Hard;Barbara Tversky,http://retractionwatch.com/2016/12/01/former-stanford-researcher-5-retractions-unreliable-data/,Research Article;,1/3/2009 0:00,10.1016/j.cognition.2008.12.003,19124093.0,7/26/2007 0:00,10.1016/j.cognition.2007.05.014,17662266.0,Retraction,Notice - Limited or No Information;Unreliable Results and/or Conclusions;,No,,,17662266,"Journal Article; Research Support, Non-U.S. Gov't; Retracted Publication",,,,0.0
4103.0,Putting action in perspective,(BLS) Neuroscience;(SOC) Psychology;,"Department of Psychology, Jordan Hall (Bldg 01-420), Stanford University, Stanford, CA 94305, USA",Cognition,Elsevier,United States,Sandra C Lozano;Bridgette Martin Hard;Barbara Tversky,http://retractionwatch.com/2016/12/01/former-stanford-researcher-5-retractions-unreliable-data/,Research Article;,1/3/2009 0:00,10.1016/j.cognition.2008.12.003,19124093.0,6/12/2006 0:00,10.1016/j.cognition.2006.04.010,16765339.0,Retraction,Notice - Limited or No Information;Unreliable Results and/or Conclusions;,No,,,16765339,"Journal Article; Research Support, Non-U.S. Gov't; Retracted Publication",,,,0.0
4097.0,Lamellar Gels and Spontaneous Vesicles in Catanionic Surfactant Mixtures,(PHY) Chemistry;,"Department of Chemical Engineering, University of California, Santa Barbara, California 93106-5080, USA; Exxon Research and Engineering Company, Corporate Strategic Research, Route 22 East, Annandale, New Jersey 08801, USA",Langmuir,American Chemical Society (ACS),United States,Bret A Coldren;Heidi Warriner;Ryan van Zanten;Joseph A Zasadzinski;Eric B Sirota,,Research Article;,11/14/2006 0:00,10.1021/la068001d,17107036.0,2/9/2006 0:00,10.1021/la052447x,16519442.0,Retraction,Duplication of/in Article;,No,,,16519442,"Journal Article; Research Support, Non-U.S. Gov't; Research Support, U.S. Gov't, Non-P.H.S.; Retracted Publication",,,,0.0
4096.0,"A Study of Cohesive Patterns and Dynamic Choices Utilized by Two Schizophrenic Patients in Dialog, Pre- and Post-medication",(BLS) Neuroscience;(HSC) Medicine - Psychiatry;(SOC) Psychology;,"UCLA Department of TESL/Applied Linguistics 90095-1531, USA",Language and Speech,SAGE Publications,United States,Ahmad Abu-Akel,,Clinical Study;,3/1/2003 0:00,,14679960.0,10/1/1997 0:00,10.1177/002383099704000402,9692323.0,Retraction,Notice - Lack of;,No,,,9692323,Journal Article; Retracted Publication,,,,0.0
4095.0,Development of a vaccine tracking system to improve the rate of age-appropriate primary immunization in children of lower socioeconomic status,(HSC) Medicine - Immunology;(HSC) Medicine - Pediatrics;(HSC) Public Health and Safety;,"Department of Pediatrics, Bowman Gray School of Medicine of Wake Forest University, Winston-Salem, North Carolina",The Journal of Pediatrics,Elsevier,United States,Jon S Abramson;T Michael O'Shea;D Lee Ratledge;Michael R Lawless;Laurence B Givner,,Clinical Study;,8/1/1995 0:00,10.1016/S0022-3476(95)70341-1,7636677.0,4/1/1995 0:00,10.1016/S0022-3476(95)70354-3,7699537.0,Retraction,Concerns/Issues about Data;Investigation by Company/Institution;,No,,,7699537,"Clinical Trial; Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't; Retracted Publication",,,,0.0
4085.0,An unusual cause of paralysis of the peroneal nerve: a report of 3 cases,(BLS) Anatomy/Physiology;(HSC) Medicine - Neurology;(HSC) Medicine - Orthopedics;(HSC) Medicine - Pediatrics;(HSC) Medicine - Surgery;,"Department of Surgery, Bern University Children’s Hospital;Department of Pediatric Surgery, Bern University Children’s Hospital;University of Michigan, Ann Arbor, MI",Journal of Pediatric Orthopedics,Wolters Kluwer - Lippincott Williams & Wilkins,Switzerland;United States,Yaqoub Sulaiman Al Mufargi;Charles Adam Mouch;Kai Ziebarth;Alexander Joeris;Theddy Slongo,,Case Report;,10/1/2012 0:00,10.1097/BPO.0b013e31827081fa,22955542.0,7/1/2011 0:00,10.1097/BPO.0b013e31821f50cb,21654448.0,Retraction,Duplication of/in Article;,No,,,21654448,Case Reports; Journal Article; Retracted Publication,,,,0.0
4077.0,"Recipients of International Session Award, Non-invasive Cutaneous Cardiovascular Dynamics (CVD) as a Predictor of Preterm Delivery: A Pilot Study",(BLS) Anatomy/Physiology;(BLS) Biology - General;(HSC) Medicine - Cardiovascular;(HSC) Medicine - Obstetrics/Gynecology;,"Department of Obstetrics and Gynecology, King/Drew Medical Center, Los Angeles, California, USA; Charles R. Drew University of Medicine, Los Angeles, California, USA; Science and University of California at Los Angeles School of Medicine, Los Angeles, California, USA",Journal of Obstetrics and Gynaecology,Wiley,United States,Dotun Ogunyemi;Noemi Vargas;Teiichiro Fukushima;Edward Hon,,Research Article;,3/11/2014 0:00,10.1111/j.1447-0756.2003.00177.x,15009622.0,2/4/2003 0:00,10.1046/j.1341-8076.2003.00072.x,12696621.0,Retraction,Miscommunication with/by Author;,No,,,12696621,Evaluation Study; Journal Article; Retracted Publication,,,,0.0
4076.0,Editorial,(HSC) Medicine - Nursing;,"Editor-in-Chief, Journal of Pediatric Oncology Nursing",Journal of Pediatric Oncology Nursing: Official Journal of the Association of Pediatric Oncology Nurses,SAGE Publications,United States,Nancy E Kline,,Commentary/Editorial;,1/1/2010 0:00,10.1177/1043454209358753,20038671.0,12/28/2009 0:00,10.1177/1043454209358753,20038671.0,Retraction,Error by Journal/Publisher;Retract and Replace;,No,,,20038671,Retraction Notice,,,,0.0
4075.0,Identification of Risk Factors for Chronic Disease in a Population of Children from Northern Mexico,(BLS) Nutrition;(HSC) Biostatistics/Epidemiology;(HSC) Medicine - Pediatrics;,"Centro de Investigacion de Alimentos y Desarrollo (CIAD), Hermosillo, Mexico; Department of Nutritional Sciences, University of Connecticut, Storrs, CT, USA; Columbia University, New York, NY, USA",The Journal of Nutrition,American Society for Nutrition,Mexico;United States,Martha Ballesteros;Rosa Maria Cabrera;Maria del Socorro Saucedo;Dimple Aggarwal;Neil S Shachter;Maria Luz Fernandez,,Clinical Study;,10/1/2012 0:00,10.3945/jn.112.1351SRet,22996167.0,1/1/2005 0:00,10.1093/jn/135.1.70S,15623835.0,Retraction,Duplication of Data;Duplication of/in Image;Euphemisms for Duplication;,No,,,15623835,"Journal Article; Research Support, Non-U.S. Gov't; Research Support, U.S. Gov't, P.H.S.; Retracted Publication",NHLBI NIH HHS (HL-70006),HL070006,1635000.00,1635000.0
4063.0,Understanding interdisciplinary health care teams: using simulation design processes from the Air Carrier Advanced Qualification Program to identify and train critical teamwork skills,(HSC) Medicine - General;(HSC) Occupational Health and Safety;,"Western Michigan University, Battle Creek, Michigan;Aptima, Inc. Woburn, Massachusetts",Journal of Patient Safety,Wolters Kluwer - Lippincott Williams & Wilkins,United States,William R Hamman;Beth M Beaudin-Seiler;Jeffrey M Beaubien,http://retractionwatch.com/2013/02/26/paper-by-fake-cardiologist-retracted/,Research Article;,3/1/2013 0:00,10.1097/PTS.0b013e318288789f,23429227.0,9/1/2010 0:00,10.1097/PTS.0b013e3181bfd7ba,21491786.0,Retraction,False/Forged Authorship;Misconduct by Author;,No,,,21491786,"Journal Article; Research Support, Non-U.S. Gov't; Retracted Publication",,,,0.0
4062.0,Role of STAT3 and vitamin D receptor in EZH2-mediated invasion of human colorectal cancer,(BLS) Biology - Cancer;(BLS) Biology - Molecular;(BLS) Genetics;(HSC) Medicine - Drug Design;(HSC) Medicine - Gastroenterology;(HSC) Medicine - Oncology;(HSC) Medicine - Pathology;,"Division of Gastroenterology and Hepatology, Renji Hospital, Shanghai Institution of Digestive Disease, Key Laboratory of Gastroenterology and Hepatology, Ministry of Health, State Key Laboratory of Oncogene and Related Genes, Shanghai Jiao-Tong University School of Medicine, Shanghai;Shanghai-Ministry Key Laboratory of Disease and Health Genomics, Chinese National Human Genome Center, Shanghai;Division of Rheumatology, Renji Hospital, Shanghai Jiao-Tong University School of Medicine, Shanghai;Department of Surgery, University of Michigan, Ann Arbor, MI;Department of Pathology and Medicine, The Warren Alpert Medical School of Brown University and Rhode Island Hospital, Providence, Rhode Island",The Journal of Pathology,Wiley,China;United States,Yan-Wei Lin;Lin-Lin Ren;Hua Xiong;Wan Du;Ya-Nan Yu;Tian-Tian Sun;Yu-Rong Weng;Zhen-hua Wang;Ji-Lin Wang;Ying-Chao Wang;Yun Cui;Dan-Feng Sun;Ze-Guang Han;Nan Shen;Weiping Zou;Jie Xu;Hao-yan Chen;Weibiao Cao;Jie Hong;Jing-Yuan Fang,http://retractionwatch.com/2016/04/18/mistakes-lead-to-retraction-correction-of-cancer-papers-by-pair/,Clinical Study;,2/17/2016 0:00,10.1002/path.4698,26890467.0,6/7/2013 0:00,10.1002/path.4179,23424038.0,Retraction,Duplication of/in Image;Error in Image;Error in Materials;Error in Methods;,No,,,23424038,"Journal Article; Research Support, Non-U.S. Gov't; Retracted Publication",,,,0.0
4041.0,The Noncoding RNA Mistral Activates Hoxa6 and Hoxa7 Expression and Stem Cell Differentiation by Recruiting MLL1 to Chromatin,(BLS) Biochemistry;(BLS) Biology - Cellular;(BLS) Biology - Molecular;(BLS) Genetics;(BLS) Microbiology;,"Department of Biochemistry, University of California, Riverside, Riverside, CA 92521, USA ; Department of Cell Biology & Neuroscience University of California, Riverside, Riverside, CA 92521, USA",Molecular Cell,Elsevier - Cell Press,United States,Stéphane Bertani;Silvia Sauer;Eugene Bolotin;Frank Sauer,http://retractionwatch.com/2015/04/16/nature-retracts-epigenetics-paper-by-author-who-lost-two-science-papers-last-year/;http://retractionwatch.com/2014/05/29/science-retracts-two-papers-for-image-manipulation/;http://retractionwatch.com/2017/07/19/report-scientific-misconduct-reveals-case-frank-sauer/,Research Article;,2/15/2015 0:00,10.1016/j.molcel.2015.01.032,25811052.0,9/16/2011 0:00,10.1016/j.molcel.2011.08.019,21925392.0,Retraction,Falsification/Fabrication of Data;Falsification/Fabrication of Image;Investigation by Company/Institution;Investigation by ORI;Manipulation of Images;Manipulation of Results;Misconduct - Official Investigation(s) and/or Finding(s);Misconduct by Author;Results Not Reproducible;,No,,,21925392,"Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't; Retracted Publication",NIGMS NIH HHS (R01 GM073776); NIGMS NIH HHS (GM073776),GM073776,1390879.00,1390879.0
4040.0,L-Type Ca2+ Channel Facilitation Mediated by Phosphorylation of the beta Subunit by CaMKII,(BLS) Biochemistry;(BLS) Biology - Cellular;(BLS) Biology - Molecular;(HSC) Medicine - Cardiology;,"Department of Molecular Physiology and Biophysics, Vanderbilt University Medical Center, Nashville, Tennessee 37232, USA ; Department of Internal Medicine, Vanderbilt University Medical Center, Nashville, Tennessee 37232, USA ; Department of Biochemistry, Vanderbilt University Medical Center, Nashville, Tennessee 37232, USA ; Department of Pathology, Vanderbilt University Medical Center, Nashville, Tennessee 37232, USA ; Department of Pharmacology, Vanderbilt University Medical Center, Nashville, Tennessee 37232, USA ; The Center for Molecular Neuroscience, Vanderbilt University Medical Center, Nashville, Tennessee 37232, USA ; The Mass Spectrometry Research Center, Vanderbilt University Medical Center, Nashville, Tennessee 37232, USA ; The Vanderbilt-Kennedy Center for Research on Human Development, Vanderbilt University Medical Center, Nashville, Tennessee 37232, USA",Molecular Cell,Elsevier - Cell Press,United States,Chad E Grueter;Sunday A Abiria;Igor Dzhura;Yuejin Wu;Amy-Joan L Ham;Peter J Mohler;Mark E Anderson;Roger J Colbran,http://retractionwatch.com/2015/05/14/we-can-learn-from-these-bad-actors-trail-of-retractions-follows-former-vanderbilt-researchers-fraud/;http://retractionwatch.com/2015/03/03/heart-journal-issues-expression-of-concern-after-fraud-report/;http://retractionwatch.com/2014/11/20/former-vanderbilt-scientist-faked-nearly-70-images-will-retract-6-papers-ori/,Research Article;,4/16/2015 0:00,10.1016/j.molcel.2015.04.007,26065042.0,9/1/2006 0:00,10.1016/j.molcel.2006.07.006,16949361.0,Retraction,Falsification/Fabrication of Data;Investigation by ORI;Manipulation of Images;Misconduct - Official Investigation(s) and/or Finding(s);Misconduct by Author;,No,,,16949361,"Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't; Retracted Publication",NHLBI NIH HHS (HL07411); NHLBI NIH HHS (HL70250); NHLBI NIH HHS (HL062494); NIMH NIH HHS (R01 MH063232); NHLBI NIH HHS (HL46681); NIMH NIH HHS (MH63232),HL007411; HL070250; HL062494; MH063232; HL046681,11768421.00; 5203187.00; 1995952.00; 5410500.00; 102448841.00,126826901.0
4038.0,Maturation of MicroRNA Is Hormonally Regulated by a Nuclear Receptor,(BLS) Biochemistry;(BLS) Biology - Cancer;(BLS) Biology - Molecular;(HSC) Medicine - Endocrinology;,"Institute of Molecular and Cellular Biosciences, University of Tokyo, Yayoi 1-1-1, Bunkyo-ku, Tokyo 113-0032, Japan ; ERATO, Japan Science and Technology, Honcho 4-1-8, Kawaguchi-shi, Saitama 332-0012, Japan ; Advanced Genomics, Molecular Medicine Research Labs, Drug Discovery Research, Astellas Pharma Inc., 21, Miyukigaoka, Tsukuba-shi, Ibaraki 305-8585, Japan ; Department of Physiology and Cell Biology, Graduate School of Medicine, Kobe University, 7-5-1, Kusunoki-cho, Chuo-ku, Kobe 650-0017, Japan ; Department of Molecular and Cellular Biology, Baylor College of Medicine, One Baylor Plaza, Houston, TX 77030, USA",Molecular Cell,Elsevier - Cell Press,Japan;United States,Kaoru Yamagata;Sally Fujiyama;Saya Ito;Takashi Ueda;Takuya Murata;Masanori Naitou;Ken Ichi Takeyama;Yasuhiro Minami;Bert W O'Malley;Shigeaki Kato,http://retractionwatch.com/category/by-author/shigeaki-kato/;http://retractionwatch.com/2014/05/12/shigeaki-kato-up-to-25-retractions/,Research Article;,5/8/2014 0:00,10.1016/j.molcel.2014.04.018,24932469.0,10/23/2009 0:00,10.1016/j.molcel.2009.08.017,19854141.0,Retraction,Manipulation of Images;Misconduct by Author;,No,,,19854141,"Journal Article; Research Support, Non-U.S. Gov't; Retracted Publication",,,,0.0
4035.0,Nuclear Receptor Function Requires a TFTC-Type Histone Acetyl Transferase Complex,(BLS) Biochemistry;(BLS) Biology - Cancer;(BLS) Biology - Cellular;(HSC) Medicine - Endocrinology;,"Institute of Molecular and Cellular Biosciences, University of Tokyo, Yayoi, Bunkyo-ku, Tokyo 113-0032, Japan ; Department of Applied Biological Chemistry Graduate School of Agricultural and Life Sciences, University of Tokyo, Yayoi, Bunkyo-ku, Tokyo 113-0032, Japan ; Department of Applied Biological Science, University of Agriculture and Technology, Saiwai-cho, Fuchuu-City, Tokyo 183-8509, Japan ; Department of Molecular Biology, Princeton University, Princeton, New Jersey 08544, USA ; Institut de Genetique et de Biologie Moleculaire et Cellulaire, CNRS/INSERM/ULP, BP 163, 67404 Illkirch Cedex, CU de Strasbourg, France ; Japan Science and Technology, 4-1-8 Honcho, Kawaguchi, Saitama 332-0012, Japan",Molecular Cell,Elsevier - Cell Press,France;Japan;United States,Junn Yanagisawa;Hirochika Kitagawa;Mitsuaki Yanagida;Osamu Wada;Satoko Ogawa;Madoka Nakagomi;Hajime Oishi;Yasuji Yamamoto;Hiromich Nagasawa;Steven B McMahon;Michael D Cole;Laszlo Tora;Nobuhiro Takahashi;Shigeaki Kato,http://retractionwatch.com/2014/05/12/shigeaki-kato-up-to-25-retractions/;http://retractionwatch.com/category/by-author/shigeaki-kato/,Research Article;,5/8/2014 0:00,10.1016/j.molcel.2014.04.017,24932468.0,3/1/2002 0:00,10.1016/S1097-2765(02)00478-1,11931763.0,Retraction,Manipulation of Images;Misconduct by Author;,No,,,11931763,"Journal Article; Research Support, Non-U.S. Gov't; Retracted Publication",,,,0.0
4032.0,Non-steroidal Anti-inflammatory Drugs and the Risk of Oral Cancer: A Nested Case-control Study,(BLS) Biology - Cancer;(BLS) Biology - Cellular;(HSC) Medicine - Oncology;(HSC) Medicine - Pharmacology;,"Department of Medical Oncology and Radiotherapy, The Norwegian Radium Hospital, Montebello, 0310 Oslo, Norway; Department of Biostatistics and Applied Mathematics, University of Texas, MD Anderson Cancer Center, Houston, TX, USA; Department of Thoracic/Head and Neck Medical Oncology, University of Texas, MD Anderson Cancer Center, Houston, TX, USA; Department of Clinical Cancer Prevention, University of Texas, MD Anderson Cancer Center, Houston, TX, USA; Research Foundation of The Norwegian Radium Hospital, Montebello, Norway; Department of Pathology, Helsinki University Central Hospital, and Molecular and Cancer Biology Research Programme, Biomedicum Helsinki, University of Helsinki, Helsinki, Finland; Department of Physics, Norwegian University of Science and Technology, Trondheim, Norway; Department of Medical Informatics, The Norwegian Radium Hospital, Montebello, Oslo, Norway; Division of Cytology, Department of Pathology, The Norwegian Radium Hospital, Montebello, Norway; Department of Medicine, Weill Medical College of Cornell University, New York, NY, USA",Lancet,Elsevier,Finland;Norway;United States,Jon Sudbo;J Jack Lee;Scott M Lippman;Jon Mork;Simone Sagen;N Flatner;Ari Ristimaki;Asle Sudbo;Li Mao;X Zhou;Wanja Kildal;Jan F Evensen;Albrecht Reith;Andrew J Dannenberg,http://retractionwatch.com/2020/01/03/prominent-cancer-researcher-loses-eight-papers-making-11/,Clinical Study;,2/4/2006 0:00,10.1016/S0140-6736(06)68120-8,16458751.0,10/15/2005 0:00,10.1016/S0140-6736(05)67488-0,16226613.0,Retraction,Falsification/Fabrication of Data;Investigation by Company/Institution;Upgrade/Update of Prior Notice(s);,No,Dannenberg retired March 2021 - http://medicine.weill.cornell.edu/sites/default/files/wnim_2021-03.pdf,,16226613,"Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't; Research Support, U.S. Gov't, P.H.S.; Retracted Publication",NCI NIH HHS (P01CA106451); NCI NIH HHS (R01 CA082578),CA106451; CA082578,14795692.00; 1390924.00,16186616.0
4023.0,Environmental Experience Modulates Ischemia-induced Amyloidogenesis and Enhances Functional Recovery,(BLS) Biology - Cellular;(BLS) Genetics;(BLS) Neuroscience;(HSC) Medicine - Neurology;,"Department of Adult Health, Wayne State University, Detroit, Michigan, USA; Department of Biobehavioral Health Science, University of Illinois, Chicago, Illinois, USA",Journal of Neurotrauma,Mary Ann Liebert,United States,Teresita L Briones;Magdalena Rogozinska;Julie Woods,http://retractionwatch.com/2015/08/04/four-papers-by-former-wayne-state-researcher-retracted-after-ori-report/;http://retractionwatch.com/2015/04/07/wayne-state-neuroscientist-fudged-images-in-five-papers/,Research Article;,5/27/2015 0:00,10.1089/neu.2015.28999.retractions,26018334.0,3/9/2009 0:00,10.1089/neu.2008.0707,19271963.0,Retraction,Duplication of/in Image;Falsification/Fabrication of Data;Falsification/Fabrication of Image;Misconduct by Author;,No,,,19271963,"Journal Article; Research Support, N.I.H., Extramural; Retracted Publication",NINR NIH HHS (R01 NR007666),NR007666,1400237.00,1400237.0
